id,system,prediction,reference,correct,ref_length,pred_length
56cf586faab44d1400b890a6,rag_dense,"Harper Lee enjoyed the attention its popularity garnered, granting interviews, visiting schools, and attending events honoring the book.",25,0.0,1,18
56cf586faab44d1400b890a6,rag_hybrid,[3],25,0.0,1,1
5729429a6aef051400154c18,llm,I don't know.,Destructive testing,0.0,2,3
5729429a6aef051400154c18,rag_bm25,I don't know,Destructive testing,0.0,2,3
5729429a6aef051400154c18,rag_dense,3,Destructive testing,0.0,2,1
5729429a6aef051400154c18,rag_hybrid,a capacitor,Destructive testing,0.0,2,2
572f9a2ba23a5019007fc7cc,llm,a sandblasting process,fining,0.0,1,3
572f9a2ba23a5019007fc7cc,rag_bm25,I don't know,fining,0.0,1,3
572f9a2ba23a5019007fc7cc,rag_dense,78 rpm V-Discs,fining,0.0,1,3
572f9a2ba23a5019007fc7cc,rag_hybrid,"Japan used Korea's food, livestock, and metals for their war effort",fining,0.0,1,11
5727fe34ff5b5019007d9a6a,llm,I don't know,Sayyid Qutb,0.0,2,3
5727fe34ff5b5019007d9a6a,rag_bm25,Pope Paul VI to celebrate the 1900th anniversary of the death of the Apostle Peter and Apostle Paul,Sayyid Qutb,0.0,2,18
5727fe34ff5b5019007d9a6a,rag_dense,adversity,Sayyid Qutb,0.0,2,1
5727fe34ff5b5019007d9a6a,rag_hybrid,Hungarians,Sayyid Qutb,0.0,2,1
572946226aef051400154c3c,llm,astronomers,astronomers,1.0,1,1
572946226aef051400154c3c,rag_bm25,Biocontrol,astronomers,0.0,1,1
572946226aef051400154c3c,rag_dense,I don't know.,astronomers,0.0,1,3
572946226aef051400154c3c,rag_hybrid,I don't know.,astronomers,0.0,1,3
56f72af5711bf01900a44a1e,llm,a group of slain soldiers,Partisans,0.0,1,5
56f72af5711bf01900a44a1e,rag_bm25,[3],Partisans,0.0,1,1
56f72af5711bf01900a44a1e,rag_dense,is a legal liability within international relations,Partisans,0.0,1,7
56f72af5711bf01900a44a1e,rag_hybrid,Mohammad Reza Pahlavi to Iran,Partisans,0.0,1,5
56d08052234ae51400d9c32e,llm,a solar panel,Socrates' Megaron House,0.0,3,3
56d08052234ae51400d9c32e,rag_bm25,[4],Socrates' Megaron House,0.0,3,1
56d08052234ae51400d9c32e,rag_dense,Solar energy,Socrates' Megaron House,0.0,3,2
56d08052234ae51400d9c32e,rag_hybrid,Santiago Calatrava,Socrates' Megaron House,0.0,3,2
5728c7763acd2414000dfe38,llm,the north,due west,0.0,2,2
5728c7763acd2414000dfe38,rag_bm25,"6000 BCE, the French were aware of German numerical superiority at the beginning of the battle as the German 2nd Army did not attack all at once.",due west,0.0,2,27
5728c7763acd2414000dfe38,rag_dense,NTC,due west,0.0,2,1
5728c7763acd2414000dfe38,rag_hybrid,"German troops were spotted in Forbach, German soldiers from the 1st and 2nd armies charged up the heights.",due west,0.0,2,18
572eb9dbc246551400ce458c,llm,subtropical forests,southeast United States,0.0,3,2
572eb9dbc246551400ce458c,rag_bm25,[3],southeast United States,0.0,3,1
572eb9dbc246551400ce458c,rag_dense,the eastern part of the plains,southeast United States,0.0,3,6
572eb9dbc246551400ce458c,rag_hybrid,drought,southeast United States,0.0,3,1
57102369a58dae1900cd68f9,llm,I don't know.,deterring crime,0.0,2,3
57102369a58dae1900cd68f9,rag_bm25,[3],deterring crime,0.0,2,1
57102369a58dae1900cd68f9,rag_dense,[3],deterring crime,0.0,2,1
57102369a58dae1900cd68f9,rag_hybrid,[3],deterring crime,0.0,2,1
5706fa4c90286e26004fc78a,llm,I don't know.,"""Begraafplaats van de Neger""",0.0,4,3
5706fa4c90286e26004fc78a,rag_bm25,Philadelphia,"""Begraafplaats van de Neger""",0.0,4,1
5706fa4c90286e26004fc78a,rag_dense,"African Burial Ground in New York City originally was known by the Dutch name ""Begraafplaats van de Neger"" (Cemetery of the Negro); an early US occurrence of neger in Rhode Island, dates from 1625. Thomas Jefferson also used the term ""black"" in his Notes on the State of Virginia in allusion to the slave populations.","""Begraafplaats van de Neger""",0.0,4,55
5706fa4c90286e26004fc78a,rag_hybrid,"African Burial Ground in New York City originally was known by the Dutch name ""Begraafplaats van de Neger"" (Cemetery of the Negro); an early US occurrence of neger in Rhode Island, dates from 1625. Thomas Jefferson also used the term ""black"" in his Notes on the State of Virginia in allusion to the slave populations.","""Begraafplaats van de Neger""",0.0,4,55
57264fdcf1498d1400e8dbde,llm,"a sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy,",they were now aligned to the ASA scale,0.0,8,26
57264fdcf1498d1400e8dbde,rag_bm25,[3],they were now aligned to the ASA scale,0.0,8,1
57264fdcf1498d1400e8dbde,rag_dense,[3],they were now aligned to the ASA scale,0.0,8,1
57264fdcf1498d1400e8dbde,rag_hybrid,I don't know,they were now aligned to the ASA scale,0.0,8,3
57341bc54776f4190066188f,llm,General John C. Campbell,Benedict Arnold,0.0,2,4
57341bc54776f4190066188f,rag_bm25,British troops to enter Yugoslav territory,Benedict Arnold,0.0,2,6
57341bc54776f4190066188f,rag_dense,[2],Benedict Arnold,0.0,2,1
57341bc54776f4190066188f,rag_hybrid,[3],Benedict Arnold,0.0,2,1
572806a12ca10214002d9be3,llm,John Rut,King Henry,0.0,2,2
572806a12ca10214002d9be3,rag_bm25,[3],King Henry,0.0,2,1
572806a12ca10214002d9be3,rag_dense,France were published in 1470 by the press established by Johann Heynlin.,King Henry,0.0,2,12
572806a12ca10214002d9be3,rag_hybrid,[3],King Henry,0.0,2,1
5726c2c4f1498d1400e8ea7f,llm,Audible,radio,0.0,1,1
5726c2c4f1498d1400e8ea7f,rag_bm25,Plymouth,radio,0.0,1,1
5726c2c4f1498d1400e8ea7f,rag_dense,Japanese invasion of Manchuria,radio,0.0,1,4
5726c2c4f1498d1400e8ea7f,rag_hybrid,[1],radio,0.0,1,1
5728bc93ff5b5019007da5b7,llm,1.2,55 to 70,0.0,3,1
5728bc93ff5b5019007da5b7,rag_bm25,[3],55 to 70,0.0,3,1
5728bc93ff5b5019007da5b7,rag_dense,[3],55 to 70,0.0,3,1
5728bc93ff5b5019007da5b7,rag_hybrid,[3],55 to 70,0.0,3,1
5726bdbd5951b619008f7cbc,llm,No-One,Mercury,0.0,1,1
5726bdbd5951b619008f7cbc,rag_bm25,ywny was a child prodigy,Mercury,0.0,1,5
5726bdbd5951b619008f7cbc,rag_dense,Margaret Thatcher,Mercury,0.0,1,2
5726bdbd5951b619008f7cbc,rag_hybrid,[4],Mercury,0.0,1,1
57317d9be6313a140071cfb7,llm,Saint Catherine's Monastery,Mount Sinai in Egypt,0.0,4,3
57317d9be6313a140071cfb7,rag_bm25,English monarchy,Mount Sinai in Egypt,0.0,4,2
57317d9be6313a140071cfb7,rag_dense,[2],Mount Sinai in Egypt,0.0,4,1
57317d9be6313a140071cfb7,rag_hybrid,[4],Mount Sinai in Egypt,0.0,4,1
57316811e6313a140071cefd,llm,John X.,Cardinal Jacopo Stefaneschi,0.0,3,2
57316811e6313a140071cefd,rag_bm25,"New York has been described as the ""Capital of Baseball"".",Cardinal Jacopo Stefaneschi,0.0,3,10
57316811e6313a140071cefd,rag_dense,"George V's wife Queen Mary was a connoisseur of the arts, and took a keen interest in the Royal Collection of furniture and art, both restoring and adding to it. [3]",Cardinal Jacopo Stefaneschi,0.0,3,31
57316811e6313a140071cefd,rag_hybrid,I don't know,Cardinal Jacopo Stefaneschi,0.0,3,3
572fc19a947a6a140053cc53,llm,I don't know.,"outrage in the Thirteen Colonies, whose inhabitants were eager to acquire native lands",0.0,13,3
572fc19a947a6a140053cc53,rag_bm25,Germans who had assimilated the Old Prussians; the old Prussian language was extinct by the 17th or early 18th century,"outrage in the Thirteen Colonies, whose inhabitants were eager to acquire native lands",0.0,13,20
572fc19a947a6a140053cc53,rag_dense,"Virginia, the city was burned by British troops, causing Governor Thomas Jefferson to flee as the Virginia militia, led by Sampson Mathews, defended the city","outrage in the Thirteen Colonies, whose inhabitants were eager to acquire native lands",0.0,13,25
572fc19a947a6a140053cc53,rag_hybrid,"Boston""","outrage in the Thirteen Colonies, whose inhabitants were eager to acquire native lands",0.0,13,1
5726d0bef1498d1400e8ec1a,llm,France and Germany,"Finland, Estonia, Latvia, Lithuania and Poland.",0.0,6,3
5726d0bef1498d1400e8ec1a,rag_bm25,"Pope Gregory VII (pope 1073–85) and Emperor Henry IV, who initially clashed over episcopal appointments","Finland, Estonia, Latvia, Lithuania and Poland.",0.0,6,15
5726d0bef1498d1400e8ec1a,rag_dense,Danubian provinces,"Finland, Estonia, Latvia, Lithuania and Poland.",0.0,6,2
5726d0bef1498d1400e8ec1a,rag_hybrid,Azerbaijan,"Finland, Estonia, Latvia, Lithuania and Poland.",0.0,6,1
5727eda1ff5b5019007d98be,llm,I don't know.,British rule,0.0,2,3
5727eda1ff5b5019007d98be,rag_bm25,Russia.,British rule,0.0,2,1
5727eda1ff5b5019007d98be,rag_dense,were killed and Nasser received a graze to the head from a policeman's bullet,British rule,0.0,2,14
5727eda1ff5b5019007d98be,rag_hybrid,crest was redesigned,British rule,0.0,2,3
570c3f1dec8fbc190045be1e,llm,John the Baptist,Pope Pius XII,0.0,3,3
570c3f1dec8fbc190045be1e,rag_bm25,[3],Pope Pius XII,0.0,3,1
570c3f1dec8fbc190045be1e,rag_dense,I don't know,Pope Pius XII,0.0,3,3
570c3f1dec8fbc190045be1e,rag_hybrid,[3],Pope Pius XII,0.0,3,1
572a61a3b8ce0319002e2af9,llm,Secretary of State,Prime Minister,0.0,2,3
572a61a3b8ce0319002e2af9,rag_bm25,[3],Prime Minister,0.0,2,1
572a61a3b8ce0319002e2af9,rag_dense,[3],Prime Minister,0.0,2,1
572a61a3b8ce0319002e2af9,rag_hybrid,I don't know,Prime Minister,0.0,2,3
5727a1eeff5b5019007d9160,llm,New York City,Guaranda (Bolivar province) and Ambato (Tungurahua province,0.0,7,3
5727a1eeff5b5019007d9160,rag_bm25,[3],Guaranda (Bolivar province) and Ambato (Tungurahua province,0.0,7,1
5727a1eeff5b5019007d9160,rag_dense,I don't know,Guaranda (Bolivar province) and Ambato (Tungurahua province,0.0,7,3
5727a1eeff5b5019007d9160,rag_hybrid,shinbyu,Guaranda (Bolivar province) and Ambato (Tungurahua province,0.0,7,1
573203aae99e3014001e644d,llm,Rome,patrician elite,0.0,2,1
573203aae99e3014001e644d,rag_bm25,[3],patrician elite,0.0,2,1
573203aae99e3014001e644d,rag_dense,Constantine and Constantine,patrician elite,0.0,2,3
573203aae99e3014001e644d,rag_hybrid,[3],patrician elite,0.0,2,1
56f75cbfaef2371900625b55,llm,a treaty,invalid,0.0,1,2
56f75cbfaef2371900625b55,rag_bm25,[3],invalid,0.0,1,1
56f75cbfaef2371900625b55,rag_dense,Valid,invalid,0.0,1,1
56f75cbfaef2371900625b55,rag_hybrid,Alaskans are eligible for the Permanent Fund Dividend,invalid,0.0,1,8
573128b3497a881900248be9,llm,a slum,Laurentide Ice Sheet,0.0,3,2
573128b3497a881900248be9,rag_bm25,London Corporation,Laurentide Ice Sheet,0.0,3,2
573128b3497a881900248be9,rag_dense,"Alaska was a glacial refugia because it had low snowfall, allowing a small population to exist",Laurentide Ice Sheet,0.0,3,16
573128b3497a881900248be9,rag_hybrid,Israel,Laurentide Ice Sheet,0.0,3,1
56d00567234ae51400d9c275,llm,baseball,Baseball,1.0,1,1
56d00567234ae51400d9c275,rag_bm25,[3],Baseball,0.0,1,1
56d00567234ae51400d9c275,rag_dense,[3],Baseball,0.0,1,1
56d00567234ae51400d9c275,rag_hybrid,Toronto Blue Jays,Baseball,0.0,1,3
57319323a5e9cc1400cdc0f3,llm,a 'flag',Not Free,0.0,2,2
57319323a5e9cc1400cdc0f3,rag_bm25,Spicheren,Not Free,0.0,2,1
57319323a5e9cc1400cdc0f3,rag_dense,George W. Bush,Not Free,0.0,2,3
57319323a5e9cc1400cdc0f3,rag_hybrid,Egyptian,Not Free,0.0,2,1
570dea310b85d914000d7bcb,llm,less,less,1.0,1,1
570dea310b85d914000d7bcb,rag_bm25,Dumbwaiters is a common characteristic of adolescents,less,0.0,1,7
570dea310b85d914000d7bcb,rag_dense,Venezuelans who emigrated to the United States,less,0.0,1,7
570dea310b85d914000d7bcb,rag_hybrid,BYU,less,0.0,1,1
56cc07886d243a140015ee66,llm,2,six,0.0,1,1
56cc07886d243a140015ee66,rag_bm25,BYU,six,0.0,1,1
56cc07886d243a140015ee66,rag_dense,Catholic,six,0.0,1,1
56cc07886d243a140015ee66,rag_hybrid,[3],six,0.0,1,1
572828b12ca10214002d9f81,llm,brains,in the peristomium or sometimes the first segment behind the peristomium,0.0,11,1
572828b12ca10214002d9f81,rag_bm25,[3],in the peristomium or sometimes the first segment behind the peristomium,0.0,11,1
572828b12ca10214002d9f81,rag_dense,[3],in the peristomium or sometimes the first segment behind the peristomium,0.0,11,1
572828b12ca10214002d9f81,rag_hybrid,mammals,in the peristomium or sometimes the first segment behind the peristomium,0.0,11,1
56e7a2d137bdd419002c42ac,llm,Nanjing,Ming,0.0,1,1
56e7a2d137bdd419002c42ac,rag_bm25,"Hunyadi succeeded during the Siege of Belgrade in 1456 against the Ottomans, the biggest victory against that empire in decades",Ming,0.0,1,20
56e7a2d137bdd419002c42ac,rag_dense,I don't know,Ming,0.0,1,3
56e7a2d137bdd419002c42ac,rag_hybrid,Seattle area developed as a technology center,Ming,0.0,1,7
571024d8b654c5140001f861,llm,South Dakota,Kansas,0.0,1,2
571024d8b654c5140001f861,rag_bm25,"death penalty is unnecessarily barbaric in nature, cheapens human life, and puts a government on the same base moral level as those criminals involved in murder.",Kansas,0.0,1,26
571024d8b654c5140001f861,rag_dense,I don't know,Kansas,0.0,1,3
571024d8b654c5140001f861,rag_hybrid,[3],Kansas,0.0,1,1
57266d3cf1498d1400e8df5c,llm,I don't know.,Everybody,0.0,1,3
57266d3cf1498d1400e8df5c,rag_bm25,[3],Everybody,0.0,1,1
57266d3cf1498d1400e8df5c,rag_dense,[3],Everybody,0.0,1,1
57266d3cf1498d1400e8df5c,rag_hybrid,[3],Everybody,0.0,1,1
572f4a5fb2c2fd1400567fe8,llm,a saline saline,green and leaf-like,0.0,3,3
572f4a5fb2c2fd1400567fe8,rag_bm25,[2],green and leaf-like,0.0,3,1
572f4a5fb2c2fd1400567fe8,rag_dense,shawl,green and leaf-like,0.0,3,1
572f4a5fb2c2fd1400567fe8,rag_hybrid,[2],green and leaf-like,0.0,3,1
572845213acd2414000df821,llm,I don't know.,"Russians believed that bombers would soon be vulnerable, and they shared von Neumann's view that an H-bomb in an ICBM was the ne plus ultra of weapons",0.0,27,3
572845213acd2414000df821,rag_bm25,ICBMs,"Russians believed that bombers would soon be vulnerable, and they shared von Neumann's view that an H-bomb in an ICBM was the ne plus ultra of weapons",0.0,27,1
572845213acd2414000df821,rag_dense,[4],"Russians believed that bombers would soon be vulnerable, and they shared von Neumann's view that an H-bomb in an ICBM was the ne plus ultra of weapons",0.0,27,1
572845213acd2414000df821,rag_hybrid,German soldiers were spotted in Forbach,"Russians believed that bombers would soon be vulnerable, and they shared von Neumann's view that an H-bomb in an ICBM was the ne plus ultra of weapons",0.0,27,6
5726d382708984140094d28d,llm,a sex scandal,the question of being,0.0,4,3
5726d382708984140094d28d,rag_bm25,[4],the question of being,0.0,4,1
5726d382708984140094d28d,rag_dense,Monastic reform inspired change in the secular church,the question of being,0.0,4,8
5726d382708984140094d28d,rag_hybrid,rites,the question of being,0.0,4,1
57281b783acd2414000df4a7,llm,I don't know.,lowland gorillas,0.0,2,3
57281b783acd2414000df4a7,rag_bm25,ecclesiastically endorse the honor code,lowland gorillas,0.0,2,5
57281b783acd2414000df4a7,rag_dense,fungi,lowland gorillas,0.0,2,1
57281b783acd2414000df4a7,rag_hybrid,fungi are also endemic to Antarctica,lowland gorillas,0.0,2,6
572822c9ff5b5019007d9dcd,llm,1891,2002,0.0,1,1
572822c9ff5b5019007d9dcd,rag_bm25,[3],2002,0.0,1,1
572822c9ff5b5019007d9dcd,rag_dense,[3],2002,0.0,1,1
572822c9ff5b5019007d9dcd,rag_hybrid,[3],2002,0.0,1,1
572aadae34ae481900deac29,llm,I don't know.,Mount Airy,0.0,2,3
572aadae34ae481900deac29,rag_bm25,"The Estonian Cultural Autonomy law that was passed in 1925 was unique in Europe at that time. Cultural autonomy could be granted to minorities numbering more than 3,000 people with longstanding ties to the Republic of Estonia. Before the Soviet occupation, the Germans and Jewish minorities managed to elect a cultural council. The Law on Cultural Autonomy for National Minorities was reinstated in 1993. Historically, large parts of Estonia's northwestern coast and islands have been populated by indigenous ethnically Rannarootslased (Coastal Swedes)",Mount Airy,0.0,2,82
572aadae34ae481900deac29,rag_dense,Jewish and Russians,Mount Airy,0.0,2,3
572aadae34ae481900deac29,rag_hybrid,Santa Monica Bay,Mount Airy,0.0,2,3
5726d15cdd62a815002e9134,llm,a show,work exclusively online,0.0,3,2
5726d15cdd62a815002e9134,rag_bm25,"London, was renamed after Boston, Lincolnshire, England, the origin of several prominent colonists.",work exclusively online,0.0,3,13
5726d15cdd62a815002e9134,rag_dense,Guaranda (Bolivar province) and Ambato (Tungurahua province),work exclusively online,0.0,3,7
5726d15cdd62a815002e9134,rag_hybrid,"Cara Cusumano stated in April 2014: ""Piracy is less about people not wanting to pay and more about just wanting the immediacy – people saying, 'I want to watch Spiderman right now' and downloading it"".",work exclusively online,0.0,3,35
5726ceaa5951b619008f7e94,llm,Russia,Ottoman Empire of the Tsar's,0.0,5,1
5726ceaa5951b619008f7e94,rag_bm25,Britain,Ottoman Empire of the Tsar's,0.0,5,1
5726ceaa5951b619008f7e94,rag_dense,the Ottoman Empire of the Tsar,Ottoman Empire of the Tsar's,0.0,5,6
5726ceaa5951b619008f7e94,rag_hybrid,"Russia, the Partisans prepared and executed a massive general offensive which succeeded in breaking through German lines and forcing a retreat beyond Yugoslav borders",Ottoman Empire of the Tsar's,0.0,5,24
572ffa37947a6a140053cecb,llm,a century,three centuries,0.0,2,2
572ffa37947a6a140053cecb,rag_bm25,Japan,three centuries,0.0,2,1
572ffa37947a6a140053cecb,rag_dense,Alexander the Great,three centuries,0.0,2,3
572ffa37947a6a140053cecb,rag_hybrid,the Assyrian Empire,three centuries,0.0,2,3
5733c3184776f419006611c2,llm,Notre Dame,Under Armour,0.0,2,2
5733c3184776f419006611c2,rag_bm25,I don't know,Under Armour,0.0,2,3
5733c3184776f419006611c2,rag_dense,"The University of Notre Dame and Under Armour reached an agreement in which Under Armour will provide uniforms, apparel,equipment, and monetary compensation to Notre Dame for 10 years.",Under Armour,0.0,2,28
5733c3184776f419006611c2,rag_hybrid,[3],Under Armour,0.0,2,1
56f74ffaa6d7ea1400e1719d,llm,I don't know.,automatically terminated,0.0,2,3
56f74ffaa6d7ea1400e1719d,rag_bm25,[3],automatically terminated,0.0,2,1
56f74ffaa6d7ea1400e1719d,rag_dense,automatically terminated,automatically terminated,1.0,2,2
56f74ffaa6d7ea1400e1719d,rag_hybrid,a criminal,automatically terminated,0.0,2,2
56f8e31d9b226e1400dd118e,llm,Guinea-Bissau,the Francophonie,0.0,2,1
56f8e31d9b226e1400dd118e,rag_bm25,Knowles,the Francophonie,0.0,2,1
56f8e31d9b226e1400dd118e,rag_dense,I don't know,the Francophonie,0.0,2,3
56f8e31d9b226e1400dd118e,rag_hybrid,I don't know,the Francophonie,0.0,2,3
56e13ab5e3433e1400422ce0,llm,1897,1700,0.0,1,1
56e13ab5e3433e1400422ce0,rag_bm25,"the literary life of Paris revolved around the cafés and salons, and was dominated by Voltaire, Jean-Jacques Rousseau, Pierre de Marivaux, and Beaumarchais.",1700,0.0,1,23
56e13ab5e3433e1400422ce0,rag_dense,[2],1700,0.0,1,1
56e13ab5e3433e1400422ce0,rag_hybrid,[4],1700,0.0,1,1
56e14538e3433e1400422d21,llm,I don't know,General Council of the Pyrénées-Orientales,0.0,5,3
56e14538e3433e1400422d21,rag_bm25,"TASS, the Allied advance was able to break through German lines and force a retreat beyond Yugoslav borders.",General Council of the Pyrénées-Orientales,0.0,5,18
56e14538e3433e1400422d21,rag_dense,General Council of the Pyrénées-Orientales,General Council of the Pyrénées-Orientales,1.0,5,5
56e14538e3433e1400422d21,rag_hybrid,[3],General Council of the Pyrénées-Orientales,0.0,5,1
572e87bedfa6aa1500f8d0ce,llm,he was a sailor,approach time reversibility and other fundamental processes,0.0,7,4
572e87bedfa6aa1500f8d0ce,rag_bm25,Barbara Baker has said he informed her of his father's death without emotion and that he never spoke of his brother,approach time reversibility and other fundamental processes,0.0,7,21
572e87bedfa6aa1500f8d0ce,rag_dense,aether theories,approach time reversibility and other fundamental processes,0.0,7,2
572e87bedfa6aa1500f8d0ce,rag_hybrid,[3],approach time reversibility and other fundamental processes,0.0,7,1
5727d7e3ff5b5019007d96b7,llm,The New York Times,Walter Bagehot's Physics and Politics (1872),0.0,6,4
5727d7e3ff5b5019007d96b7,rag_bm25,"The Ottoman Empire, which had begun taking on debt with the Crimean War, was forced to declare bankruptcy in 1875.",Walter Bagehot's Physics and Politics (1872),0.0,6,20
5727d7e3ff5b5019007d96b7,rag_dense,anthropologist,Walter Bagehot's Physics and Politics (1872),0.0,6,1
5727d7e3ff5b5019007d96b7,rag_hybrid,Darwin,Walter Bagehot's Physics and Politics (1872),0.0,6,1
572778a2708984140094de89,llm,a senate,European countries,0.0,2,2
572778a2708984140094de89,rag_bm25,French as an official language,European countries,0.0,2,5
572778a2708984140094de89,rag_dense,I don't know,European countries,0.0,2,3
572778a2708984140094de89,rag_hybrid,a crime,European countries,0.0,2,2
5709cbff6d058f1900182bb0,llm,a stagflation and the decline of the U.S. dollar,increase the money supply,0.0,4,9
5709cbff6d058f1900182bb0,rag_bm25,German,increase the money supply,0.0,4,1
5709cbff6d058f1900182bb0,rag_dense,[3],increase the money supply,0.0,4,1
5709cbff6d058f1900182bb0,rag_hybrid,[3],increase the money supply,0.0,4,1
572a3398af94a219006aa88d,llm,a syringe,"cereal grains, plants and to a variable extent domesticated animals and animal products.",0.0,13,2
572a3398af94a219006aa88d,rag_bm25,"agrarian diets vary by region, season, available local plant and animal resources and degree of pastoralism and hunting","cereal grains, plants and to a variable extent domesticated animals and animal products.",0.0,13,18
572a3398af94a219006aa88d,rag_dense,increase yields,"cereal grains, plants and to a variable extent domesticated animals and animal products.",0.0,13,2
572a3398af94a219006aa88d,rag_hybrid,rely on agricultural diversity to replant the land with something new,"cereal grains, plants and to a variable extent domesticated animals and animal products.",0.0,13,11
57277c71dd62a815002e9e65,llm,Grauman's Chinese Theater,Grauman's Egyptian Theater,0.0,3,3
57277c71dd62a815002e9e65,rag_bm25,[3],Grauman's Egyptian Theater,0.0,3,1
57277c71dd62a815002e9e65,rag_dense,Hollywood,Grauman's Egyptian Theater,0.0,3,1
57277c71dd62a815002e9e65,rag_hybrid,"TCM, the film industry is a mix of Indochinese (Burma, Cambodia, Laos and Thailand) and Chinese (Singapore and Vietnam).",Grauman's Egyptian Theater,0.0,3,19
5729606d1d0469140077934b,llm,I don't know.,to ignore the test results,0.0,5,3
5729606d1d0469140077934b,rag_bm25,I don't know,to ignore the test results,0.0,5,3
5729606d1d0469140077934b,rag_dense,[3],to ignore the test results,0.0,5,1
5729606d1d0469140077934b,rag_hybrid,[3],to ignore the test results,0.0,5,1
56f9df829b226e1400dd15d8,llm,"December 1, 2001",1983,0.0,1,3
56f9df829b226e1400dd15d8,rag_bm25,[4],1983,0.0,1,1
56f9df829b226e1400dd15d8,rag_dense,Europe,1983,0.0,1,1
56f9df829b226e1400dd15d8,rag_hybrid,Alexandra Palace,1983,0.0,1,2
56cfeae2234ae51400d9c0b9,llm,I don't know.,Church of the Madeleine,0.0,4,3
56cfeae2234ae51400d9c0b9,rag_bm25,[3],Church of the Madeleine,0.0,4,1
56cfeae2234ae51400d9c0b9,rag_dense,[3],Church of the Madeleine,0.0,4,1
56cfeae2234ae51400d9c0b9,rag_hybrid,3],Church of the Madeleine,0.0,4,1
56cf593eaab44d1400b890bf,llm,"University of California, Berkeley",University of Notre Dame,0.0,4,4
56cf593eaab44d1400b890bf,rag_bm25,"'s been a gift to the entire world. As a model of good writing and humane sensibility, this book will be read and studied forever.""",University of Notre Dame,0.0,4,25
56cf593eaab44d1400b890bf,rag_dense,Departments of study,University of Notre Dame,0.0,4,3
56cf593eaab44d1400b890bf,rag_hybrid,[3],University of Notre Dame,0.0,4,1
56f75185aef2371900625b0b,llm,1899,2007,0.0,1,1
56f75185aef2371900625b0b,rag_bm25,[3],2007,0.0,1,1
56f75185aef2371900625b0b,rag_dense,"Slavic languages have not undergone the deliberate highlighting of minor linguistic differences in the name of nationalism as has occurred in the Bosnian, Serbian and Croatian standards of Serbo-Croatian",2007,0.0,1,29
56f75185aef2371900625b0b,rag_hybrid,3,2007,0.0,1,1
57270e2b708984140094d90d,llm,a dimmer,very high absorption,0.0,3,2
57270e2b708984140094d90d,rag_bm25,[3],very high absorption,0.0,3,1
57270e2b708984140094d90d,rag_dense,[3],very high absorption,0.0,3,1
57270e2b708984140094d90d,rag_hybrid,[3],very high absorption,0.0,3,1
5726afd2dd62a815002e8cf8,llm,a slender slender,polygonal,0.0,1,3
5726afd2dd62a815002e8cf8,rag_bm25,insect attacks,polygonal,0.0,1,2
5726afd2dd62a815002e8cf8,rag_dense,"museums, public museums",polygonal,0.0,1,3
5726afd2dd62a815002e8cf8,rag_hybrid,I don't know,polygonal,0.0,1,3
5727f0a62ca10214002d9a06,llm,1830,the 12th century,0.0,3,1
5727f0a62ca10214002d9a06,rag_bm25,143 universities,the 12th century,0.0,3,2
5727f0a62ca10214002d9a06,rag_dense,Greek and Arabic texts,the 12th century,0.0,3,4
5727f0a62ca10214002d9a06,rag_hybrid,Greek and Arabic texts,the 12th century,0.0,3,4
572623d0ec44d21400f3d95d,llm,Japan,Korean police force,0.0,3,1
572623d0ec44d21400f3d95d,rag_bm25,Barbara Baker,Korean police force,0.0,3,2
572623d0ec44d21400f3d95d,rag_dense,Northern Marianas were occupied by the Japanese military,Korean police force,0.0,3,8
572623d0ec44d21400f3d95d,rag_hybrid,[3],Korean police force,0.0,3,1
57275b6edd62a815002e9ba8,llm,Because it was cold.,to make sure that fertility could return in spring,0.0,9,4
57275b6edd62a815002e9ba8,rag_bm25,"Von Neumann entered government service (Manhattan Project) primarily because he felt that, if freedom and civilization were to survive, it would have to be because the US would triumph over totalitarianism from Nazism, Fascism and Soviet Communism.",to make sure that fertility could return in spring,0.0,9,37
57275b6edd62a815002e9ba8,rag_dense,American were able to reach the summit of the Wisconsin glaciation,to make sure that fertility could return in spring,0.0,9,11
57275b6edd62a815002e9ba8,rag_hybrid,I don't know,to make sure that fertility could return in spring,0.0,9,3
572782d45951b619008f8bbb,llm,I don't know.,FA Cup winners enter the Europa League at the group stage.,0.0,11,3
572782d45951b619008f8bbb,rag_bm25,a unified world,FA Cup winners enter the Europa League at the group stage.,0.0,11,3
572782d45951b619008f8bbb,rag_dense,Mexican cities,FA Cup winners enter the Europa League at the group stage.,0.0,11,2
572782d45951b619008f8bbb,rag_hybrid,[4],FA Cup winners enter the Europa League at the group stage.,0.0,11,1
57282bb1ff5b5019007d9e75,llm,no,von Neumann did not claim that his proof completely ruled out hidden variable theories,0.0,14,1
57282bb1ff5b5019007d9e75,rag_bm25,Soviets were doing similar work because the CIA interviewed German rocket scientists who were allowed to return to Germany,von Neumann did not claim that his proof completely ruled out hidden variable theories,0.0,14,19
57282bb1ff5b5019007d9e75,rag_dense,[3],von Neumann did not claim that his proof completely ruled out hidden variable theories,0.0,14,1
